0) 3d:-1.80478 -4.20141 -8.94485      2d: 924.336 1287.84
394) 3d:3.80643 -0.524736 -8.49728      2d: 283.438 883.356
395) 3d:3.63152 -0.852878 -8.5122      2d: 304.392 921.105
396) 3d:3.77935 0.806809 -8.31066      2d: 279.224 726.675
397) 3d:3.10585 -4.18712 -9.19847      2d: 384.263 1273.9
398) 3d:3.03013 -4.27132 -9.20282      2d: 392.564 1282.84
399) 3d:3.73376 0.179425 -8.40734      2d: 288.442 801.003
400) 3d:4.59802 0.42109 -8.16931      2d: 174.421 771.203
401) 3d:3.9039 -0.19305 -8.41471      2d: 268.744 844.993
402) 3d:4.16254 -0.464011 -8.35592      2d: 235.727 877.13
403) 3d:4.07671 1.42635 -8.09952      2d: 234.275 648.157
404) 3d:4.63803 1.91591 -7.99473      2d: 159.964 585.487
405) 3d:-4.4779 -1.37436 -24.5623      2d: 833.836 880.134
406) 3d:3.616 2.03457 -8.1246      2d: 291.429 574.662
407) 3d:2.5395 -4.18766 -8.97663      2d: 441.424 1285.26
408) 3d:4.43947 0.614188 -8.17505      2d: 193.894 747.712
409) 3d:4.17884 0.987679 -8.20096      2d: 226.613 703.167
410) 3d:4.81738 -2.17518 -8.41208      2d: 161.206 1078.64
411) 3d:4.1418 -0.273697 -8.37814      2d: 239.154 854.649
412) 3d:4.27686 -0.633636 -8.34199      2d: 221.552 897.485
413) 3d:4.15319 0.968938 -8.20698      2d: 229.985 705.469
414) 3d:-0.477983 -4.04227 -11.2513      2d: 742.676 1179.38
415) 3d:4.06357 1.67475 -8.05321      2d: 233.717 616.365
416) 3d:3.88034 -1.10204 -8.64624      2d: 280.623 948.421
417) 3d:1.54314 -4.06739 -10.2594      2d: 559.148 1216.17
418) 3d:3.38954 1.01754 -8.50711      2d: 332.149 703.646
419) 3d:4.65544 1.88612 -7.91827      2d: 153.482 586.706
420) 3d:0.329224 -3.52856 -15.0804      2d: 655.915 1056.51
421) 3d:2.22732 -4.30305 -8.96828      2d: 475.886 1298.35
422) 3d:3.8662 -0.62024 -8.49588      2d: 276.419 894.326
423) 3d:3.5301 0.383306 -8.48748      2d: 315.194 777.205
424) 3d:1.05375 -0.656545 -8.77861      2d: 604.925 895.746
425) 3d:3.55861 -1.86551 -8.68521      2d: 318.885 1034.62
426) 3d:4.51243 -0.430435 -8.264      2d: 189.681 874.054
427) 3d:-1.74892 -4.16625 -8.99328      2d: 916.444 1281.43
428) 3d:4.57179 -2.45301 -8.48419      2d: 193.698 1108.92
429) 3d:1.89924 -3.9116 -9.59956      2d: 518.643 1226.64
430) 3d:3.98788 1.2958 -8.17353      2d: 248.412 665.252
431) 3d:4.00658 1.77905 -8.03121      2d: 239.7 603.444
432) 3d:0.773833 -3.84462 -12.5944      2d: 629.598 1126.73
433) 3d:1.18544 -4.05958 -10.2511      2d: 593.85 1215.81
434) 3d:3.46227 -2.35133 -8.97018      2d: 338.842 1082.12
435) 3d:2.93057 1.64789 -8.7053      2d: 390.554 634.655
436) 3d:4.47586 -0.383697 -8.25498      2d: 193.591 868.028
437) 3d:3.28771 2.13708 -8.31133      2d: 337.597 567.688
438) 3d:4.70846 -0.291858 -8.2065      2d: 163.103 857.535
439) 3d:3.76134 0.216699 -8.4066      2d: 285.162 796.648
440) 3d:3.58356 -1.09984 -8.7646      2d: 318.634 946.846
441) 3d:1.21883 -4.01806 -10.3563      2d: 590.778 1207.55
442) 3d:3.91742 2.0071 -8.0521      2d: 251.576 575.453
443) 3d:3.55923 2.03761 -8.27314      2d: 303.897 578.236
444) 3d:0.978865 -1.48195 -8.96781      2d: 613.582 985.496
445) 3d:3.71816 -2.76464 -8.83529      2d: 306.027 1132.59
446) 3d:3.7944 0.397919 -8.3742      2d: 279.981 775.073
447) 3d:-0.27129 -4.19316 -8.67019      2d: 757.943 1301.27
448) 3d:3.77508 -1.61137 -8.67801      2d: 293.877 1005.75
449) 3d:4.34075 1.72287 -8.01799      2d: 197.905 609.719
450) 3d:4.56853 2.23522 -7.90974      2d: 163.83 543.069
451) 3d:4.41932 2.02128 -7.93953      2d: 184.067 570.62
452) 3d:3.84741 2.15165 -8.05441      2d: 260.255 558.139
453) 3d:0.964234 -3.83268 -13.781      2d: 614.226 1099.85
454) 3d:2.88119 2.36702 -8.67955      2d: 395.41 551.895
455) 3d:1.64189 -4.10058 -9.89876      2d: 547.333 1233.57
456) 3d:1.25406 -1.84951 -8.85539      2d: 582.819 1028.44
457) 3d:4.27001 -2.09511 -8.50935      2d: 230.057 1066.34
458) 3d:4.01675 0.106639 -8.35104      2d: 252.747 809.648
459) 3d:0.927524 -4.02769 -10.416      2d: 618.775 1206.65
460) 3d:1.89664 -3.96554 -9.65339      2d: 519.443 1230.08
461) 3d:3.11689 -0.294507 -8.93446      2d: 375.817 854.793
462) 3d:4.43451 1.73153 -8.00787      2d: 185.816 608.46
463) 3d:3.65249 -0.453422 -8.55363      2d: 303.396 874.536
464) 3d:1.36535 -3.99873 -11.6934      2d: 580.637 1162.71
465) 3d:3.10602 1.31646 -8.60329      2d: 367.823 670.339
466) 3d:2.89774 2.38091 -8.59764      2d: 391.467 548.103
467) 3d:2.79811 2.35065 -8.67953      2d: 404.888 553.975
468) 3d:4.61977 -0.433176 -8.24742      2d: 175.949 874.167
469) 3d:0.306205 -4.03053 -11.2298      2d: 673.325 1179.08
470) 3d:3.3868 -3.92579 -9.15441      2d: 352.657 1247.78
471) 3d:4.37746 -0.673818 -8.34875      2d: 209.937 902.212
472) 3d:3.747 2.25932 -7.99045      2d: 269.882 542.777
473) 3d:4.44888 -0.58148 -8.33687      2d: 200.875 891.197
474) 3d:4.2174 0.0780888 -8.28799      2d: 226.084 812.94
475) 3d:2.02661 -4.07642 -9.71877      2d: 506.777 1238.76
476) 3d:4.04813 -1.59508 -8.58507      2d: 258.975 1006.5
477) 3d:4.44851 1.94422 -7.94747      2d: 180.865 580.462
478) 3d:-0.959582 2.09791 -23.7186      2d: 693.177 736.206
479) 3d:3.03893 1.44305 -8.60863      2d: 375.671 656.001
480) 3d:4.4978 -1.74375 -8.52562      2d: 204.242 1024.48
481) 3d:3.60562 -3.27153 -9.05235      2d: 325.677 1180.67
482) 3d:3.68552 -0.534415 -8.53275      2d: 298.813 883.8
483) 3d:2.87669 1.31386 -8.84168      2d: 400.023 675.022
484) 3d:3.71401 2.27098 -8.00751      2d: 274.673 541.796
485) 3d:4.19096 -0.169996 -8.32603      2d: 230.985 842.289
486) 3d:4.47553 1.80771 -7.97127      2d: 178.794 597.953
487) 3d:4.77885 -0.558027 -8.26524      2d: 157.836 889.089
488) 3d:4.29694 -2.03282 -8.51468      2d: 227.148 1058.82
489) 3d:3.83732 -0.619644 -8.50852      2d: 280.277 894.236
490) 3d:0.996227 -4.03711 -12.001      2d: 612.064 1157.25
491) 3d:2.42224 -4.23954 -9.06438      2d: 455.897 1286.18
492) 3d:4.59435 1.75389 -8.00113      2d: 165.722 605.699
493) 3d:2.85209 1.7651 -8.80471      2d: 401.83 623.719
494) 3d:-0.896203 -3.55824 -15.3983      2d: 734.371 1053.37
495) 3d:3.58529 1.79181 -8.12997      2d: 295.402 603.767
496) 3d:2.36736 -4.35052 -8.95277      2d: 460.115 1304.53
497) 3d:4.50854 0.527139 -8.1757      2d: 185.58 758.433
498) 3d:4.42041 -0.278003 -8.28336      2d: 201.642 855.639
499) 3d:2.83768 1.61559 -8.81384      2d: 403.691 640.668
500) 3d:3.78799 0.380838 -8.37594      2d: 280.808 777.008
501) 3d:0.967021 -1.20147 -9.00082      2d: 614.777 953.515
502) 3d:3.27474 1.59177 -8.41859      2d: 342.657 635.297
503) 3d:4.44067 0.648809 -8.13696      2d: 191.813 743.213
504) 3d:4.50164 -2.89754 -8.56965      2d: 205.976 1157.73
505) 3d:0.0567283 -4.01397 -13.6044      2d: 680.823 1116.88
506) 3d:4.47599 -0.505008 -8.34544      2d: 198.064 881.866
507) 3d:4.38615 0.0439232 -8.23798      2d: 203.495 816.911
508) 3d:4.49829 0.430934 -8.23809      2d: 190.004 770.316
509) 3d:4.54757 -0.667108 -8.30184      2d: 187.401 901.865
510) 3d:-1.08499 0.317839 -24.185      2d: 696.988 811.774
511) 3d:3.19715 -0.885355 -9.01326      2d: 369.123 919.643
512) 3d:3.48519 0.87057 -8.50385      2d: 320.926 720.653
513) 3d:3.75314 -0.158655 -8.57928      2d: 292.658 840.599
514) 3d:-0.00818066 -4.06447 -12.2558      2d: 693.721 1152.4
515) 3d:2.70706 2.22719 -8.76381      2d: 417.162 570.363
516) 3d:3.87591 2.29937 -8.01185      2d: 254.879 538.375
517) 3d:3.92894 2.18544 -7.98379      2d: 247.085 551.876
518) 3d:3.63285 -4.23886 -9.20009      2d: 327.426 1279.87
519) 3d:3.56138 -3.37519 -9.09686      2d: 331.902 1190.22
520) 3d:-0.200605 -4.03206 -11.2432      2d: 718.192 1178.96
521) 3d:2.66749 -4.17219 -8.80284      2d: 423.63 1292.45
522) 3d:-0.00246192 -3.957 -12.4592      2d: 691.93 1139
523) 3d:-1.6332 -3.96716 -10.2262      2d: 868.414 1207.42
524) 3d:-0.219512 -4.06108 -10.4869      2d: 727.683 1207.03
525) 3d:1.20184 -1.69161 -8.8537      2d: 588.648 1011.04
526) 3d:3.07855 -4.08828 -10.5415      2d: 415.616 1208.04
527) 3d:-0.394791 -4.02629 -8.78149      2d: 770.066 1276.65
528) 3d:3.49513 0.344079 -8.62801      2d: 324.005 783.07
529) 3d:4.14391 1.59404 -8.06392      2d: 224.371 626.517
530) 3d:1.41783 -3.88304 -12.733      2d: 579 1126.39
531) 3d:1.01903 -4.08964 -8.22313      2d: 609.719 1314.79
532) 3d:4.09482 1.95548 -8.04233      2d: 229.346 581.824
533) 3d:4.24733 -2.03157 -8.5594      2d: 234.884 1057.46
534) 3d:3.92727 0.719269 -8.21645      2d: 257.648 735.77
535) 3d:-0.0262872 -3.91355 -12.4266      2d: 694.031 1136.14
536) 3d:3.86528 0.50003 -8.3443      2d: 270.387 762.851
537) 3d:3.66128 -1.11195 -8.65835      2d: 306.149 949.119
538) 3d:3.86144 2.30488 -7.97595      2d: 255.084 536.452
539) 3d:4.68139 0.0488256 -8.18784      2d: 165.344 816.294
540) 3d:4.44077 -0.981869 -8.21028      2d: 195.611 940.622
541) 3d:2.29475 -4.20506 -9.21497      2d: 472.171 1274.94
542) 3d:4.69794 -0.552542 -8.25547      2d: 167.002 888.405
543) 3d:4.26034 1.94857 -8.00648      2d: 207.224 581.907
544) 3d:2.74785 -3.96908 -10.493      2d: 446.025 1198.17
545) 3d:2.97991 1.95177 -8.60929      2d: 382.391 597.726
546) 3d:4.725 -1.88182 -8.32482      2d: 167.511 1046.31
547) 3d:4.70835 -0.167651 -8.20427      2d: 162.982 842.319
548) 3d:0.990082 -1.07978 -8.94238      2d: 612.213 941
549) 3d:-0.615981 -3.96758 -10.3818      2d: 766.882 1201.79
550) 3d:3.18254 2.32371 -8.32902      2d: 350.634 545.973
551) 3d:2.77571 -4.11085 -9.4406      2d: 424.803 1254.4
552) 3d:2.90118 2.34125 -8.57974      2d: 390.622 552.243
553) 3d:-1.43556 -4.01693 -12.0074      2d: 813.954 1155.04
554) 3d:2.05693 0.697978 -8.89688      2d: 492.765 743.998
555) 3d:4.88838 -2.78239 -8.65865      2d: 165.794 1140.81
556) 3d:3.74405 -3.16969 -9.08307      2d: 311.487 1168.27
557) 3d:2.95601 1.95995 -8.55815      2d: 383.798 595.354
558) 3d:4.06591 -1.40965 -8.52193      2d: 254.296 986.155
559) 3d:4.47517 -0.603229 -8.29158      2d: 195.52 894.246
560) 3d:4.4608 -0.505647 -8.35511      2d: 200.334 881.803
561) 3d:0.630237 -4.0366 -10.466      2d: 647.019 1205.52
562) 3d:3.60602 -0.782158 -8.71324      2d: 314.321 911.223
563) 3d:4.40868 -0.181254 -8.27183      2d: 202.466 843.854
564) 3d:3.66221 -3.36744 -8.99328      2d: 317.588 1193.74
565) 3d:1.0078 -4.21224 -8.31375      2d: 611.124 1324.28
566) 3d:0.349079 -4.07232 -12.1259      2d: 665.241 1156.62
567) 3d:4.6243 -3.0716 -8.62825      2d: 194.616 1175.47
568) 3d:2.81707 -2.90325 -9.51961      2d: 421.863 1125.11
569) 3d:1.98065 -4.02796 -10.3492      2d: 517.497 1208.83
570) 3d:3.20106 1.96933 -8.45017      2d: 352.22 591.691
571) 3d:4.30241 -0.302517 -8.32532      2d: 217.71 858.052
572) 3d:0.00937713 -4.01193 -11.342      2d: 698.785 1173.9
573) 3d:3.01153 1.3063 -8.7043      2d: 381.379 673.676
574) 3d:3.10991 2.1696 -8.48271      2d: 363.803 569.303
575) 3d:4.13278 -1.89533 -8.4953      2d: 245.399 1042.9
576) 3d:4.13407 0.191105 -8.28551      2d: 235.912 799.348
577) 3d:3.67896 2.34207 -8.01821      2d: 279.43 533.055
578) 3d:4.95551 -2.77046 -8.45953      2d: 147.544 1147.06
579) 3d:4.8876 -2.31871 -8.47084      2d: 156.054 1093.12
580) 3d:1.82597 -3.65403 -9.32376      2d: 523.66 1210.7
581) 3d:3.72089 -3.32525 -8.89696      2d: 307.865 1192.84
582) 3d:3.08106 1.40884 -8.65449      2d: 372.095 661.229
583) 3d:2.08332 -4.03158 -11.4647      2d: 517.676 1172.28
584) 3d:4.7096 -3.89668 -8.55774      2d: 181.314 1273.65
585) 3d:3.81239 -3.29969 -8.87559      2d: 296.92 1191.08
586) 3d:2.64542 -4.25322 -8.77401      2d: 425.529 1303.14
587) 3d:2.68066 -4.21055 -8.95639      2d: 425.371 1288.74
588) 3d:4.42285 -0.482072 -8.41532      2d: 207.726 878.945
589) 3d:4.8766 -1.84067 -8.40802      2d: 154.001 1039.26
590) 3d:3.5172 0.500406 -8.57575      2d: 319.691 764.24
591) 3d:3.00902 1.3216 -8.75245      2d: 382.913 672.925
592) 3d:2.97987 -4.10944 -9.30855      2d: 400.379 1260.38
593) 3d:4.77842 0.277667 -8.15395      2d: 151.729 788.517
594) 3d:4.03305 -2.87982 -8.67983      2d: 264.63 1151.44
595) 3d:-1.23711 -3.94146 -10.2281      2d: 829.717 1204.57
596) 3d:4.76979 -3.06438 -8.67741      2d: 180.323 1172.57
597) 3d:3.6244 0.426667 -8.48759      2d: 304.193 772.251
598) 3d:3.28086 2.01146 -8.35339      2d: 339.79 583.842
599) 3d:4.36719 -0.306768 -8.25943      2d: 206.839 858.932
600) 3d:3.86117 -2.70335 -8.76433      2d: 287.362 1127.91
601) 3d:4.74391 -0.179186 -8.19706      2d: 158.309 844.022
602) 3d:2.35833 -4.07567 -10.6585      2d: 484.959 1202.4
603) 3d:3.15327 -0.158784 -8.96571      2d: 372.595 839.981
604) 3d:3.53892 -0.787105 -8.69418      2d: 321.322 911.845
605) 3d:2.6979 2.103 -8.74404      2d: 417.789 584.158
606) 3d:0.430194 -3.98675 -11.2982      2d: 662.03 1173.43
607) 3d:2.12838 -4.40753 -8.96969      2d: 486.901 1309.91
608) 3d:-0.0763087 -4.08217 -11.1414      2d: 708.06 1186.65
609) 3d:3.29504 -4.13562 -9.74917      2d: 377.756 1243.97
610) 3d:4.7828 -1.82553 -8.2309      2d: 155.545 1042.29
611) 3d:2.91804 1.16654 -8.85471      2d: 395.732 691.85
612) 3d:-0.394266 -4.03427 -10.6048      2d: 742.807 1200.27
613) 3d:3.86397 -2.64777 -8.77644      2d: 287.499 1121.43
614) 3d:4.66121 -2.79137 -8.59054      2d: 188.512 1144.37
615) 3d:2.0922 -3.61944 -9.35994      2d: 495.709 1205.61
616) 3d:2.84131 1.69101 -8.80223      2d: 402.998 632.085
617) 3d:3.33115 0.460779 -8.63223      2d: 342.939 769.297
618) 3d:4.45851 0.387295 -8.18532      2d: 192.131 775.456
619) 3d:3.70943 -1.07135 -8.63143      2d: 299.688 945.208
620) 3d:4.33832 -0.410594 -8.31094      2d: 212.771 871.153
621) 3d:2.77073 1.83219 -8.7962      2d: 410.776 615.808
622) 3d:4.37143 -2.6852 -8.46911      2d: 216.435 1136.75
623) 3d:3.54351 2.16664 -8.09155      2d: 298.974 557.69
624) 3d:1.3014 -4.09093 -10.0219      2d: 581.933 1227.66
625) 3d:3.26281 -1.80259 -9.01758      2d: 362.138 1020.3
626) 3d:0.523855 -3.93624 -12.5589      2d: 649.499 1134.72
627) 3d:-0.667885 -3.93119 -10.4091      2d: 771.445 1197.48
628) 3d:4.69233 1.81341 -8.00704      2d: 153.953 598.339
629) 3d:3.12188 1.97799 -8.63484      2d: 366.781 595.614
630) 3d:3.67988 2.12169 -8.18443      2d: 286.014 565.634
631) 3d:3.00484 1.69462 -8.51948      2d: 377.149 625.215
632) 3d:2.94435 -4.09333 -10.6049      2d: 429.356 1206.08
633) 3d:4.04249 -0.151844 -8.35483      2d: 249.883 840.274
634) 3d:4.11184 -2.49227 -8.64796      2d: 254.282 1107.98
635) 3d:4.16162 1.62246 -8.06095      2d: 222.058 623.106
636) 3d:1.91747 -4.04142 -10.6833      2d: 526.315 1198.32
637) 3d:0.548702 -3.97581 -11.2845      2d: 651.613 1172.73
638) 3d:4.86987 -3.13125 -8.53883      2d: 161.768 1186.03
639) 3d:3.9886 -1.31449 -8.56439      2d: 264.991 974.392
640) 3d:3.2768 -2.5778 -9.04905      2d: 361.548 1104.37
641) 3d:4.46483 0.0116571 -8.23743      2d: 194.02 820.845
642) 3d:0.721167 -4.00799 -10.3656      2d: 638.639 1206.68
643) 3d:1.65379 -3.9788 -12.1116      2d: 557.96 1149.5
644) 3d:4.54031 -2.60143 -8.49506      2d: 197.897 1125.71
645) 3d:3.78555 -2.28172 -8.74156      2d: 295.074 1080.94
646) 3d:3.1091 2.02901 -8.52584      2d: 365.162 586.715
647) 3d:1.1968 -4.01737 -10.5357      2d: 593.198 1200.94
648) 3d:4.08168 -2.91673 -8.77464      2d: 262.82 1151.66
649) 3d:1.35316 0.0986423 -8.83518      2d: 571.111 810.574
650) 3d:-4.89504 -3.38943 -11.2309      2d: 1135.2 1122.19
651) 3d:1.36923 -4.01786 -9.34783      2d: 572.607 1248.82
652) 3d:3.97899 -3.22234 -8.82121      2d: 276.234 1184.47
653) 3d:-1.53771 -3.8707 -10.4229      2d: 854.386 1190.78
654) 3d:4.03764 -2.91498 -8.69848      2d: 264.841 1154.66
655) 3d:2.85093 2.01669 -8.6902      2d: 399.184 592.547
656) 3d:2.18467 0.792908 -8.99875      2d: 479.994 734.377
657) 3d:3.90634 -1.2362 -8.6208      2d: 276.69 964.442
658) 3d:4.24205 1.75773 -8.04956      2d: 211.624 606.187
659) 3d:3.03153 1.4044 -8.64425      2d: 377.489 661.43
660) 3d:4.69026 -2.63139 -8.32997      2d: 171.947 1135.5
661) 3d:1.55715 0.285182 -8.83314      2d: 548.136 789.609
662) 3d:4.57277 -0.195048 -8.23721      2d: 181.052 845.698
663) 3d:2.93333 2.11695 -8.60594      2d: 387.63 578.849
664) 3d:2.88963 1.99097 -8.47422      2d: 389.314 589.934
665) 3d:-1.44702 -3.96076 -8.53148      2d: 897.553 1282.24
666) 3d:3.77083 -1.46693 -8.60971      2d: 291.886 991.112
667) 3d:4.69545 -1.81335 -8.48499      2d: 179.249 1033.85
668) 3d:3.40327 -4.90368 -9.27262      2d: 354.249 1347.02
669) 3d:4.10146 2.14861 -8.01287      2d: 227.121 557.356
670) 3d:3.55125 1.84497 -8.07259      2d: 297.346 595.853
671) 3d:1.24377 -3.94546 -12.3063      2d: 591.975 1141.58
672) 3d:-0.738873 -4.07021 -11.1627      2d: 767.021 1184.61
673) 3d:-1.16501 -4.21955 -8.89821      2d: 854.29 1292.16
674) 3d:3.47196 2.10312 -8.22988      2d: 312.777 569.196
675) 3d:-0.424794 -4.13348 -8.55104      2d: 777.837 1300.93
676) 3d:4.43897 -0.478439 -8.30092      2d: 200.295 879.347
677) 3d:-0.156208 -4.01575 -8.64252      2d: 745.102 1282.51
678) 3d:3.00385 1.84788 -8.53863      2d: 377.756 607.669
679) 3d:3.61148 0.252652 -8.56872      2d: 308.59 792.891
680) 3d:0.494459 -4.11097 -11.5272      2d: 655.518 1177.63
681) 3d:3.65642 -3.44974 -8.98806      2d: 318.07 1203.09
682) 3d:3.10304 1.83302 -8.56561      2d: 367.025 610.354
683) 3d:1.61518 0.285265 -8.83402      2d: 541.619 789.413
684) 3d:3.09713 1.94174 -8.38738      2d: 362.566 592.853
685) 3d:3.53257 0.529416 -8.59601      2d: 318.595 760.985
686) 3d:0.168428 -4.09515 -11.173      2d: 685.963 1186.85
687) 3d:4.19498 -0.696042 -8.29979      2d: 229.361 905.246
688) 3d:3.19543 0.800021 -8.65225      2d: 359.042 730.725
689) 3d:1.90674 -4.12945 -9.10684      2d: 512.876 1271.86
690) 3d:2.89694 2.06214 -8.61219      2d: 391.983 585.16
691) 3d:4.77141 0.422861 -8.13692      2d: 151.626 770.891
692) 3d:0.995434 -4.13745 -9.15364      2d: 612.437 1270.48
693) 3d:3.12436 1.90833 -8.39303      2d: 359.527 597.032
694) 3d:3.75396 -2.92785 -8.85025      2d: 302.542 1150.37
695) 3d:4.01378 -3.53609 -8.75648      2d: 269.861 1222.75
696) 3d:2.42918 -4.11123 -10.2041      2d: 472.472 1222.65
697) 3d:3.77432 1.99624 -8.14139      2d: 272.859 579.479
698) 3d:4.20018 -1.62276 -8.49867      2d: 237.696 1011.63
699) 3d:1.407 -3.9456 -12.1353      2d: 578.322 1146.24
700) 3d:2.65604 2.02915 -8.75065      2d: 422.684 592.378
701) 3d:2.80616 0.857343 -8.94514      2d: 410.341 727.59
702) 3d:0.614378 -3.93955 -8.20375      2d: 658.734 1297.7
703) 3d:4.56749 -1.82595 -8.44766      2d: 192.374 1036.39
704) 3d:1.6861 -4.43635 -8.92607      2d: 535.574 1315.32
705) 3d:-0.355299 -3.8603 -12.6734      2d: 718.295 1125.92
706) 3d:-4.87351 -2.96783 -11.1876      2d: 1135.11 1085.76
707) 3d:2.0975 -4.15553 -9.5181      2d: 497.207 1255.84
708) 3d:-1.1062 -3.8202 -12.5283      2d: 779.269 1125.77
709) 3d:3.86574 -3.07142 -8.90545      2d: 291.986 1164.22
710) 3d:3.85968 -3.65004 -8.87496      2d: 291.62 1230.06
711) 3d:3.41627 -5.04095 -9.34983      2d: 354.998 1357.41
712) 3d:4.1467 2.07598 -8.00875      2d: 221.35 566.058
713) 3d:2.83639 -4.16651 -10.2245      2d: 433.135 1227.22
714) 3d:3.81052 -0.966278 -7.69486      2d: 249.093 946
715) 3d:3.26194 -3.25623 -9.23089      2d: 368.137 1172.15
716) 3d:1.44335 -4.09432 -9.14299      2d: 563.677 1266.3
717) 3d:-1.42319 -2.69838 -15.9002      2d: 763.397 992.503
718) 3d:3.25129 -3.56259 -9.65789      2d: 379.945 1188.35
719) 3d:3.66384 -2.85551 -8.88868      2d: 313.921 1140.87
720) 3d:4.0226 1.38561 -8.1294      2d: 242.232 653.937
721) 3d:0.959837 -4.14786 -9.11873      2d: 616.351 1273.55
722) 3d:2.85426 2.10425 -8.62192      2d: 397.121 580.776
723) 3d:1.62801 -4.27276 -8.39757      2d: 537.601 1325.78
724) 3d:3.87294 0.293938 -8.36585      2d: 270.375 787.488
725) 3d:-0.0923449 -4.22504 -9.92475      2d: 721.528 1244.86
726) 3d:0.925117 -3.99845 -10.4803      2d: 618.975 1201.91
727) 3d:3.52547 -4.06097 -9.01753      2d: 333.485 1268.93
728) 3d:3.40162 -3.48473 -9.40288      2d: 357.829 1190.04
729) 3d:2.26854 -4.33333 -8.96351      2d: 471.258 1302.08
730) 3d:-4.87057 -0.833173 -11.0685      2d: 1139.43 895.901
731) 3d:3.82004 -2.86612 -8.79708      2d: 293.221 1145.26
732) 3d:-1.88027 -3.76555 -10.3968      2d: 887.841 1181.91
733) 3d:3.71093 0.230127 -8.41466      2d: 291.402 795.043
734) 3d:3.85647 0.23734 -8.38576      2d: 273.122 794.021
735) 3d:3.14511 2.14426 -8.37782      2d: 356.586 568.735
736) 3d:1.37369 -2.07939 -8.84521      2d: 569.402 1054.4
737) 3d:4.02076 -3.47618 -8.69426      2d: 266.64 1218.83
738) 3d:-0.964998 -4.07092 -8.87037      2d: 832.55 1277.3
739) 3d:4.70949 -2.43393 -8.39131      2d: 172.856 1109.94
740) 3d:3.64021 2.1425 -7.75079      2d: 273.068 549.276
741) 3d:4.4632 -2.84907 -8.67675      2d: 215.305 1147.67
742) 3d:3.15405 -4.14167 -9.6865      2d: 390.702 1247.01
743) 3d:4.71113 -3.79311 -8.53445      2d: 179.98 1262.93
744) 3d:4.06323 -3.77479 -8.76788      2d: 264.737 1249.47
745) 3d:-4.91942 -1.02609 -10.9349      2d: 1150.42 914.737
746) 3d:-2.78854 -4.16419 -12.7809      2d: 907.418 1146.57
747) 3d:0.439822 -4.60716 -9.30308      2d: 671.999 1313.53
748) 3d:1.04538 -1.15614 -8.7958      2d: 606.035 952.175
749) 3d:0.743772 -4.01619 -9.18566      2d: 639.707 1256.24
750) 3d:1.2198 -3.3697 -6.87207      2d: 580.126 1305.62
751) 3d:-4.99583 -3.55936 -11.0404      2d: 1153.42 1142.42
752) 3d:3.43854 -4.18943 -9.30539      2d: 351.36 1269.45
753) 3d:4.24063 -2.89253 -8.66019      2d: 240.046 1153.25
754) 3d:1.46637 -4.17784 -9.14273      2d: 561.2 1275.52
755) 3d:1.46907 -4.12551 -9.11566      2d: 560.758 1271.28
756) 3d:2.85389 1.91175 -8.69535      2d: 398.99 604.578
757) 3d:4.1054 -0.210462 -8.27517      2d: 238.902 847.024
758) 3d:3.79632 -1.34434 -8.54469      2d: 286.482 977.673
759) 3d:1.58979 -4.12067 -9.20166      2d: 548.183 1266.73
760) 3d:3.85731 -3.58961 -8.80832      2d: 289.511 1226.68
761) 3d:4.36299 -2.8462 -8.63503      2d: 224.925 1149.03
762) 3d:2.51826 -4.0069 -9.52778      2d: 453.376 1239.93
763) 3d:-4.52977 -3.13049 -11.2698      2d: 1100.88 1097.77
764) 3d:3.84057 -3.12431 -8.9962      2d: 297.955 1166.51
765) 3d:3.57182 -2.05297 -9.01025      2d: 327.964 1048.57
766) 3d:0.58652 -3.98097 -9.19683      2d: 656.638 1251.37
767) 3d:4.23494 -0.314308 -8.33177      2d: 226.025 859.291
768) 3d:4.4349 -0.545158 -8.33483      2d: 202.435 886.915
769) 3d:4.35794 -2.66741 -8.62297      2d: 224.947 1128.73
770) 3d:1.17732 -4.26542 -8.14821      2d: 590.425 1340.64
771) 3d:4.53429 0.612526 -8.20943      2d: 184.205 748.455
772) 3d:1.86569 -4.24125 -9.47919      2d: 521.051 1266.19
773) 3d:-1.34152 -5.01833 -8.95261      2d: 872.792 1378.18
774) 3d:2.76205 1.17746 -9.19779      2d: 420.507 695.835
775) 3d:4.34973 -2.18465 -8.5108      2d: 220.834 1076.6
776) 3d:-4.8469 -0.666195 -10.9696      2d: 1141.94 881.295
777) 3d:3.1021 -3.19099 -9.362      2d: 388.461 1160.24
778) 3d:-0.0667157 -4.09753 -8.88499      2d: 731.491 1279.63
779) 3d:1.12992 -3.95625 -9.1401      2d: 597.756 1251.48
780) 3d:3.08251 1.6383 -8.51194      2d: 367.92 632.004
781) 3d:3.93475 -3.36826 -8.7911      2d: 280.123 1202.49
782) 3d:2.47029 -3.06723 -9.23365      2d: 453.349 1151.51
783) 3d:3.24073 -5.52595 -10.0622      2d: 390.461 1367.98
